date,lat,lon,doy_sin,doy_cos,era5_tp_mm,era5_t2m_k,era5_d2m_k,era5_u10_ms,era5_v10_ms,era5_wind_speed,era5_dew_depression,dem_elevation_m,dem_slope_deg,gpm_precipitation_mm,gpm_mw_precipitation,gpm_prob_liquid_pct,imd_rainfall_lag1,imd_rainfall_lag3,inv_hist_flooded_pct,inv_perm_water_pct,inv_mean_duration,inv_population_log,s1_sar_wetness_index,s1_sar_flood_prior,target_rainfall_mm,target_heavy_rain_class,target_inundation_pct
2017-09-11,23.75,86.0,-0.9417589340994617,-0.33628873017668287,0.36084651947021484,302.17999267578125,298.6929016113281,0.6769332885742188,0.37132200598716736,0.7720872420330752,3.487091064453125,111.25,1.1675000190734863,2.0448458194732666,2.3518218994140625,99.97664717475934,8.308942794799805,20.29210662841797,2.305607554,0.376710728,2.0,14.517977672699347,0.35128257866190443,33.26198303251124,9.331374168395996,0,6.404960379136351
2017-09-11,19.75,73.75,-0.9417589340994617,-0.33628873017668287,1.0999441146850586,299.4208679199219,296.2576599121094,-0.9417190551757812,0.14809608459472656,0.9532928349428913,3.1632080078125,934.2523803710938,6.1055145263671875,3.056182622909546,3.822038173675537,99.92408723307219,0.5875802040100098,39.92594528198242,0.53688887,0.338892414,6.0,13.46263837435847,0.33148598141954905,32.60209645776606,2.732508420944214,0,4.582619950306328
2017-09-11,20.5,73.75,-0.9417589340994617,-0.33628873017668287,0.43976306915283203,299.9085998535156,296.47747802734375,-0.8619664311408997,0.29828324913978577,0.9121178789669495,3.431121826171875,101.5,1.1089999675750732,3.70821475982666,3.3799350261688232,99.94341455866304,4.054582118988037,14.38420295715332,1.651730783,0.57450138,13.0,14.132778131330314,0.3542773172407008,33.361807651804455,10.329620361328125,0,6.318079859609959
2017-09-11,26.25,86.5,-0.9417589340994617,-0.33628873017668287,0.09743372350931168,302.95245361328125,299.4952087402344,-2.355374574661255,-0.14743614196777344,2.35998449209291,3.457244873046875,118.75,1.212499976158142,3.0569958686828613,3.7754533290863037,99.95128842050396,0.33322879672050476,18.156686782836914,2.00394966,0.128855248,23.0,13.883272004892465,0.3475310966520167,33.13693363218165,8.080880165100098,0,5.662402906752597
2017-09-11,19.75,74.25,-0.9417589340994617,-0.33628873017668287,0.22431214153766632,300.6518249511719,296.57952880859375,-0.7462844848632812,0.672713577747345,1.0047308545243776,4.072296142578125,934.2523803710938,6.1055145263671875,2.7344248294830322,3.104834794998169,99.94661647093318,0.0,10.250149726867676,0.356570143,0.004713804,13.0,15.346961847533047,0.3331216167955256,32.65661763696528,3.2777202129364014,0,2.9058023828513075
2017-09-11,34.75,75.25,-0.9417589340994617,-0.33628873017668287,0.17952919006347656,278.18414306640625,275.6282043457031,0.6184208989143372,0.659896194934845,0.9043823286108059,2.555938720703125,4448.89111328125,27.19334602355957,8.08885669708252,8.05105972290039,99.88843292394897,0.0,4.824372291564941,0.649027255,0.000454012,7.0,13.335770079076635,0.3348934983758784,32.71568035631037,3.868347406387329,0,2.060605992878968
2017-09-11,35.0,74.75,-0.9417589340994617,-0.33628873017668287,0.3210107386112213,277.0007019042969,276.2231750488281,-0.09129587560892105,0.801009476184845,0.8061954588318637,0.77752685546875,65.0,0.8899999856948853,8.470291137695312,8.340715408325195,99.92237470069877,0.0,3.6773107051849365,3.400453125,0.025174919,13.0,15.500349962736884,0.33432038827227123,32.696576686190134,3.6773107051849365,0,3.237708120922966
2017-09-11,33.75,73.5,-0.9417589340994617,-0.33628873017668287,0.3752509653568268,296.3180847167969,291.8863220214844,0.11821746826171875,-0.8337154388427734,0.8420551067281813,4.4317626953125,61.25,0.8675000071525574,4.922662258148193,4.84248685836792,99.90309848028275,0.0,22.05173683166504,1.224907042,0.233181386,6.0,14.09321047405646,0.3871249162702418,34.45672761945582,21.278820037841797,0,9.621776264094814
2017-09-11,26.5,94.5,-0.9417589340994617,-0.33628873017668287,0.34173330664634705,298.69903564453125,296.80316162109375,0.06629689782857895,-0.43023237586021423,0.4353104362406416,1.8958740234375,119.5,1.2170000076293945,0.4999307096004486,0.2660124599933624,81.99071962601614,22.418228149414062,61.96452713012695,2.049997612,0.174571933,6.0,14.711297720940072,0.4050799181012965,35.05522768049097,27.26382064819336,0,14.322508443503835
2017-09-11,28.0,92.25,-0.9417589340994617,-0.33628873017668287,0.1289844512939453,276.01470947265625,274.05316162109375,-0.23529815673828125,0.9328861236572266,0.9621027711615007,1.9615478515625,44.0,0.7639999985694885,0.9223713278770447,0.3875900208950043,83.32214340397104,3.863893747329712,21.563724517822266,4.557102699,0.073826304,31.0,15.222233085983762,0.3591991292981959,33.525868053720956,11.970224380493164,0,7.135591934349298
2017-09-11,23.25,92.25,-0.9417589340994617,-0.33628873017668287,1.510342001914978,298.4200744628906,297.02044677734375,-0.29910025000572205,0.6552982330322266,0.7203309890381253,1.399627685546875,109.75,1.1584999561309814,0.7059067487716675,0.49241578578948975,87.86948450963463,28.19273567199707,149.86422729492188,1.066560501,0.0,19.0,10.9102038264997,0.5548946268110133,40.0490513041482,77.20205688476562,2,34.477120653884214
2017-09-11,23.25,82.5,-0.9417589340994617,-0.33628873017668287,1.1080503463745117,299.45684814453125,296.87200927734375,0.38136038184165955,0.11672401428222656,0.3988235654378685,2.5848388671875,307.2392272949219,2.343435287475586,3.965428590774536,4.114866256713867,99.94675247992443,0.15649977326393127,9.465755462646484,0.458409501,0.079067201,6.0,14.714760517108337,0.34882093448923596,33.17992822675562,8.510826110839844,0,4.572412701990983
